topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,class_atr
9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,0.995242718,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,9.71E-05,negative
0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.740644755,0.065693908,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.106142547,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.081173961,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,0.000137931,negative
8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,0.438631714,0.427678311,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,0.129773308,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,8.33E-05,negative
6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,0.011716264,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,0.066221733,6.78E-05,6.78E-05,0.739419883,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,0.152656408,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,0.026934865,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,6.78E-05,negative
9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,0.029780599,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,0.933111588,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,0.026413751,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,0.006313109,9.52E-05,9.52E-05,negative
0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.072058448,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.029332226,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.070313737,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.183876338,0.000122699,0.000122699,0.63889778,0.000122699,0.000122699,0.000122699,0.000122699,negative
0.000110497,0.000110497,0.000110497,0.000110497,0.167889569,0.000110497,0.000110497,0.144619318,0.043510955,0.000110497,0.000110497,0.000110497,0.000110497,0.049666668,0.083107657,0.000110497,0.000110497,0.071209343,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.046131367,0.000110497,0.092950618,0.000110497,0.000110497,0.040502358,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.236357658,0.000110497,0.019745097,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,negative
0.037357343,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.01665079,0.0002,0.0002,0.70071067,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.236081197,0.0002,0.0002,0.0002,0.0002,negative
9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,0.286118877,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,0.05161479,9.80E-05,9.80E-05,0.657658489,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,negative
8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,0.382726737,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,0.61296833,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,negative
8.26E-05,8.26E-05,8.26E-05,8.26E-05,0.409463457,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,0.15283781,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,8.26E-05,0.433814436,8.26E-05,8.26E-05,negative
0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.035360693,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.934521302,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.016878568,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,negative
0.836489011,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.056276328,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.045141299,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.057326522,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,0.000103627,negative
0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.990666667,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,negative
0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.665994291,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.326325709,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,negative
7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,0.245589392,7.66E-05,7.66E-05,7.66E-05,7.66E-05,0.343839079,7.66E-05,7.66E-05,0.262903467,7.66E-05,0.116104283,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,0.028115504,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,negative
4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,0.019199412,4.69E-05,4.69E-05,4.69E-05,4.69E-05,0.959112207,4.69E-05,4.69E-05,0.019481808,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,4.69E-05,negative
7.81E-05,7.81E-05,7.81E-05,0.336563284,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,0.028094739,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,0.088841884,7.81E-05,7.81E-05,0.42163554,7.81E-05,7.81E-05,7.81E-05,0.121348927,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,negative
9.09E-05,0.14427826,9.09E-05,0.094454935,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,0.014407656,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,0.41989026,9.09E-05,0.159814643,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,0.163154245,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,9.09E-05,negative
0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.452779464,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.259077442,0.000110497,0.000110497,0.000110497,0.000110497,0.282949724,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,0.000110497,negative
0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.414199308,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.579947033,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,0.000121951,negative
0.604007972,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,0.391818115,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,negative
9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,0.338468687,9.35E-05,0.337595131,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,0.250219891,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,0.069417226,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,9.35E-05,negative
0.206747987,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.227679015,0.000298507,0.000298507,0.360884362,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.190957293,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,0.000298507,negative
0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.948732097,0.00013986,0.00013986,0.016425569,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.028268908,0.00013986,0.00013986,0.00013986,0.00013986,negative
0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.99486911,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,negative
6.31E-05,6.31E-05,6.31E-05,0.450860232,0.134379932,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,0.114161586,6.31E-05,6.31E-05,0.078234376,6.31E-05,6.31E-05,6.31E-05,0.108660704,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,0.110927145,6.31E-05,6.31E-05,6.31E-05,6.31E-05,6.31E-05,negative
0.983103448,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,0.000344828,negative
0.00011236,0.00011236,0.00011236,0.00011236,0.22592739,0.00011236,0.00011236,0.153174901,0.00011236,0.00011236,0.00011236,0.00011236,0.041383544,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.253338849,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.059668956,0.00011236,0.00011236,0.017957212,0.00011236,0.00011236,0.243717688,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,0.00011236,negative
0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.023073732,0.00031746,0.00031746,0.00031746,0.00031746,0.665089355,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.00031746,0.231110388,0.00031746,0.00031746,0.00031746,0.041340041,0.00031746,0.00031746,0.00031746,0.00031746,0.02510077,0.00031746,0.00031746,0.00031746,negative
0.000142857,0.000142857,0.000142857,0.000142857,0.211393487,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.092957725,0.000142857,0.000142857,0.000142857,0.037849415,0.000142857,0.000142857,0.000142857,0.000142857,0.252768918,0.018852858,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.011243832,0.000142857,0.368790907,0.000142857,0.000142857,0.000142857,0.000142857,negative
0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.03953603,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.629023388,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.247375434,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.079248394,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,0.000104712,negative
0.000350877,0.000350877,0.055979078,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.39050362,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.193416169,0.343960783,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,0.000350877,negative
0.821773365,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,0.173882744,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,negative
0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.24766409,0.718343327,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.029292584,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,negative
0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.032979183,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.960064295,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,negative
0.060235996,0.000185185,0.000185185,0.000185185,0.195639379,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.0405435,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.105671117,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.063333696,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.526428164,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,0.000185185,negative
0.562431269,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.102435466,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.035347757,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.291421871,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,negative
0.000131579,0.000131579,0.000131579,0.000131579,0.056301945,0.000131579,0.000131579,0.000131579,0.048851633,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.462091386,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.085898447,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.000131579,0.340935537,0.000131579,0.000131579,0.000131579,0.000131579,negative
0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.994895833,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,0.000104167,negative
6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,0.996858974,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,6.41E-05,negative
0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.150227369,0.411987695,0.000138889,0.165474998,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.108405705,0.014041588,0.000138889,0.000138889,0.010264733,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.077385827,0.000138889,0.000138889,0.056378753,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,negative
